,config_file,weighting_scheme,alpha,fine_tune_epoch,reconstruct_loss,reconstruction_layer,weight_scale,use_down_scale,use_upscale,multi_profile,multi_profile_aggr_scheme,scale_guide_loss,user_profile_embeddings_files,seed,val_NDCG@10,val_Recall@10,val_epoch,test_NDCG@10,test_Recall@10,test_epoch,params,all_seeds
1468,attention-0.5-4-RMSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,attention,0.5,4,RMSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09813,0.18345,6,0.05893,0.11406,6,"('attention', 0.5, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
134,mean-0.65-6-MSE-2-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,mean,0.65,6,MSE,2,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09898,0.18373,8,0.05893,0.11353,8,"('mean', 0.65, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1416,exponential-0.65-6-RMSE-2-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.65,6,RMSE,2,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09895,0.18269,8,0.05893,0.11259,8,"('exponential', 0.65, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1672,attention-0.8-8-RMSE-1-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,attention,0.8,8,RMSE,1,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09923,0.18449,8,0.05892,0.11481,8,"('attention', 0.8, 8, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1336,exponential-0.65-4-RMSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.65,4,RMSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09856,0.18199,8,0.05892,0.11322,8,"('exponential', 0.65, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
196,mean-0.65-8-MSE-2-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,mean,0.65,8,MSE,2,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09902,0.18215,6,0.05892,0.11328,6,"('mean', 0.65, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
208,attention-0.8-4-MSE-2-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,attention,0.8,4,MSE,2,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09862,0.18286,6,0.05892,0.1142,6,"('attention', 0.8, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
234,attention-0.8-4-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.8,4,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09812,0.18215,5,0.05891,0.11372,5,"('attention', 0.8, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
378,attention-0.65-6-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,attention,0.65,6,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09966,0.18329,11,0.05891,0.11443,11,"('attention', 0.65, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1430,attention-0.5-4-MSE-1-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.5,4,MSE,1,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.0988,0.18433,6,0.05891,0.11374,6,"('attention', 0.5, 4, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
28,attention-0.65-8-MSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,attention,0.65,8,MSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09766,0.18215,6,0.05891,0.11366,6,"('attention', 0.65, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
454,exponential-0.5-8-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.5,8,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09728,0.18253,10,0.05891,0.1141,10,"('exponential', 0.5, 8, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1624,exponential-0.8-8-MSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.8,8,MSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09797,0.18199,8,0.05891,0.11249,8,"('exponential', 0.8, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
534,exponential-0.5-4-MSE-2-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.5,4,MSE,2,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09978,0.18411,13,0.05891,0.11376,13,"('exponential', 0.5, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1559,exponential-0.8-6-MSE-1-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.8,6,MSE,1,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.09917,0.18449,14,0.05891,0.11431,14,"('exponential', 0.8, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1098,mean-0.65-4-MSE-2-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,mean,0.65,4,MSE,2,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09878,0.18351,8,0.0589,0.11355,8,"('mean', 0.65, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
314,attention-0.65-4-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,attention,0.65,4,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09948,0.18373,8,0.0589,0.11374,8,"('attention', 0.65, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1053,mean-0.5-8-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.5,8,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09942,0.1815,14,0.0589,0.11389,14,"('mean', 0.5, 8, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
812,exponential-0.8-4-MSE-2-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.8,4,MSE,2,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09971,0.18411,8,0.0589,0.11343,8,"('exponential', 0.8, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
571,exponential-0.5-6-MSE-1-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,exponential,0.5,6,MSE,1,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.0994,0.18356,14,0.0589,0.11291,14,"('exponential', 0.5, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
1574,exponential-0.8-6-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,exponential,0.8,6,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09908,0.18481,11,0.0589,0.11431,11,"('exponential', 0.8, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1459,attention-0.5-4-MSE-2-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.5,4,MSE,2,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09908,0.18199,8,0.0589,0.11353,8,"('attention', 0.5, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
491,exponential-0.65-4-MSE-2-0.1-False-True-False-mean-True-gemma_short_large_umap_single-42.yaml,exponential,0.65,4,MSE,2,0.1,False,True,False,mean,True,gemma_short_large_umap_single,42,0.0988,0.18231,11,0.0589,0.11353,11,"('exponential', 0.65, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1132,attention-0.5-6-RMSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,attention,0.5,6,RMSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09805,0.18269,6,0.05889,0.11347,6,"('attention', 0.5, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1325,mean-0.8-4-RMSE-2-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.8,4,RMSE,2,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09959,0.18307,10,0.05889,0.11301,10,"('mean', 0.8, 4, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1326,mean-0.8-4-RMSE-2-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,mean,0.8,4,RMSE,2,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09971,0.18329,13,0.05889,0.11378,13,"('mean', 0.8, 4, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
620,exponential-0.5-6-RMSE-2-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.5,6,RMSE,2,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09999,0.18389,13,0.05889,0.11263,13,"('exponential', 0.5, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1219,attention-0.5-8-RMSE-2-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.5,8,RMSE,2,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09904,0.18373,11,0.05889,0.11322,11,"('attention', 0.5, 8, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1577,exponential-0.8-6-MSE-2-0.1-True-False-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.8,6,MSE,2,0.1,True,False,False,mean,False,gemma_long_large_umap_single,42,0.09919,0.18264,8,0.05889,0.11385,8,"('exponential', 0.8, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
1443,attention-0.5-4-MSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.5,4,MSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09914,0.18378,8,0.05889,0.11383,8,"('attention', 0.5, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1400,exponential-0.65-6-RMSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.65,6,RMSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09897,0.18275,8,0.05889,0.11282,8,"('exponential', 0.65, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
202,attention-0.8-4-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.8,4,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09895,0.18416,6,0.05889,0.11353,6,"('attention', 0.8, 4, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1688,attention-0.8-8-RMSE-2-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,attention,0.8,8,RMSE,2,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09899,0.18297,8,0.05889,0.11424,8,"('attention', 0.8, 8, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
589,exponential-0.5-6-MSE-2-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.5,6,MSE,2,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09929,0.18433,14,0.05889,0.11418,14,"('exponential', 0.5, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
428,exponential-0.5-8-MSE-2-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.5,8,MSE,2,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09874,0.18416,8,0.05888,0.11372,8,"('exponential', 0.5, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
931,mean-0.5-4-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_umap_single-42.yaml,mean,0.5,4,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_umap_single,42,0.0995,0.18275,8,0.05888,0.11395,8,"('mean', 0.5, 4, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
594,exponential-0.5-6-MSE-2-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.5,6,MSE,2,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09902,0.18345,8,0.05888,0.11334,8,"('exponential', 0.5, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
80,attention-0.65-8-RMSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,attention,0.65,8,RMSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.0985,0.18177,13,0.05888,0.11345,13,"('attention', 0.65, 8, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
452,exponential-0.5-8-RMSE-2-0.1-False-True-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.5,8,RMSE,2,0.1,False,True,False,mean,False,gemma_long_large_single,42,0.09796,0.18291,10,0.05888,0.1142,10,"('exponential', 0.5, 8, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
1410,exponential-0.65-6-RMSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,exponential,0.65,6,RMSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09839,0.18384,9,0.05888,0.11504,9,"('exponential', 0.65, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
682,mean-0.8-6-RMSE-2-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,mean,0.8,6,RMSE,2,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09964,0.18302,11,0.05888,0.11334,11,"('mean', 0.8, 6, 'RMSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1138,attention-0.5-6-RMSE-1-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,attention,0.5,6,RMSE,1,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09838,0.18329,13,0.05888,0.11339,13,"('attention', 0.5, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
925,mean-0.5-4-RMSE-1-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,mean,0.5,4,RMSE,1,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09959,0.18362,8,0.05888,0.11368,8,"('mean', 0.5, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
1365,exponential-0.65-6-MSE-1-0.1-False-True-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.65,6,MSE,1,0.1,False,True,False,mean,True,gemma_long_large_umap_single,42,0.09881,0.18384,14,0.05887,0.1141,14,"('exponential', 0.65, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
476,exponential-0.65-4-MSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.65,4,MSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09932,0.18422,8,0.05887,0.11355,8,"('exponential', 0.65, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
969,mean-0.5-6-MSE-2-0.1-True-False-False-mean-False-gemma_long_large_umap_single-42.yaml,mean,0.5,6,MSE,2,0.1,True,False,False,mean,False,gemma_long_large_umap_single,42,0.0991,0.18367,7,0.05887,0.11347,7,"('mean', 0.5, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
687,mean-0.8-6-RMSE-2-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,mean,0.8,6,RMSE,2,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09834,0.18204,7,0.05887,0.11452,7,"('mean', 0.8, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
149,mean-0.65-6-RMSE-1-0.1-True-False-False-mean-False-gemma_long_large_umap_single-42.yaml,mean,0.65,6,RMSE,1,0.1,True,False,False,mean,False,gemma_long_large_umap_single,42,0.09912,0.18476,7,0.05887,0.11466,7,"('mean', 0.65, 6, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
339,attention-0.65-4-RMSE-1-0.1-True-False-False-mean-True-gemma_short_large_umap_single-42.yaml,attention,0.65,4,RMSE,1,0.1,True,False,False,mean,True,gemma_short_large_umap_single,42,0.09921,0.18373,8,0.05887,0.11318,8,"('attention', 0.65, 4, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_umap_single')",[42]
1585,exponential-0.8-6-RMSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.8,6,RMSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09933,0.18324,12,0.05887,0.11472,12,"('exponential', 0.8, 6, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
752,exponential-0.65-8-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.65,8,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09928,0.18231,14,0.05887,0.11219,14,"('exponential', 0.65, 8, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
362,attention-0.65-6-MSE-1-0.1-False-True-False-mean-True-gemma_short_large_single-42.yaml,attention,0.65,6,MSE,1,0.1,False,True,False,mean,True,gemma_short_large_single,42,0.09996,0.18547,11,0.05886,0.11426,11,"('attention', 0.65, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
1510,attention-0.5-6-MSE-2-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.5,6,MSE,2,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09887,0.18465,8,0.05886,0.11454,8,"('attention', 0.5, 6, 'MSE', 2, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
366,attention-0.65-6-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,attention,0.65,6,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09777,0.18248,6,0.05886,0.11328,6,"('attention', 0.65, 6, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1154,attention-0.5-6-RMSE-2-0.1-True-False-False-mean-True-gemma_short_large_single-42.yaml,attention,0.5,6,RMSE,2,0.1,True,False,False,mean,True,gemma_short_large_single,42,0.09853,0.18237,13,0.05886,0.11391,13,"('attention', 0.5, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_short_large_single')",[42]
95,attention-0.8-4-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_umap_single-42.yaml,attention,0.8,4,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_umap_single,42,0.09907,0.18378,5,0.05886,0.11364,5,"('attention', 0.8, 4, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_umap_single')",[42]
764,exponential-0.65-8-RMSE-1-0.1-True-False-False-mean-False-gemma_long_large_single-42.yaml,exponential,0.65,8,RMSE,1,0.1,True,False,False,mean,False,gemma_long_large_single,42,0.09868,0.18171,8,0.05886,0.11282,8,"('exponential', 0.65, 8, 'RMSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_single')",[42]
597,exponential-0.5-6-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_umap_single-42.yaml,exponential,0.5,6,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_umap_single,42,0.09947,0.18329,14,0.05885,0.11429,14,"('exponential', 0.5, 6, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_umap_single')",[42]
30,attention-0.65-8-MSE-1-0.1-True-False-False-mean-False-gemma_short_large_single-42.yaml,attention,0.65,8,MSE,1,0.1,True,False,False,mean,False,gemma_short_large_single,42,0.09801,0.18253,6,0.05885,0.11293,6,"('attention', 0.65, 8, 'MSE', 1, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
328,attention-0.65-4-RMSE-1-0.1-False-True-False-mean-True-gemma_long_large_single-42.yaml,attention,0.65,4,RMSE,1,0.1,False,True,False,mean,True,gemma_long_large_single,42,0.09915,0.1828,8,0.05885,0.11351,8,"('attention', 0.65, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
532,exponential-0.5-4-MSE-2-0.1-True-False-False-mean-True-gemma_long_large_single-42.yaml,exponential,0.5,4,MSE,2,0.1,True,False,False,mean,True,gemma_long_large_single,42,0.09902,0.18177,13,0.05885,0.11274,13,"('exponential', 0.5, 4, 'MSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'True', 'gemma_long_large_single')",[42]
1609,exponential-0.8-6-RMSE-2-0.1-True-False-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.8,6,RMSE,2,0.1,True,False,False,mean,False,gemma_long_large_umap_single,42,0.09917,0.1834,10,0.05885,0.11318,10,"('exponential', 0.8, 6, 'RMSE', 2, 0.1, 'True', 'False', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
326,attention-0.65-4-RMSE-1-0.1-False-True-False-mean-False-gemma_short_large_single-42.yaml,attention,0.65,4,RMSE,1,0.1,False,True,False,mean,False,gemma_short_large_single,42,0.09822,0.18161,5,0.05885,0.1146,5,"('attention', 0.65, 4, 'RMSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_short_large_single')",[42]
1553,exponential-0.8-6-MSE-1-0.1-False-True-False-mean-False-gemma_long_large_umap_single-42.yaml,exponential,0.8,6,MSE,1,0.1,False,True,False,mean,False,gemma_long_large_umap_single,42,0.09928,0.18231,14,0.05885,0.11349,14,"('exponential', 0.8, 6, 'MSE', 1, 0.1, 'False', 'True', 'False', 'mean', 'False', 'gemma_long_large_umap_single')",[42]
